bundle,source_data_file,column,description,unit_or_scale,definition_status,producer_path
dataset_statistics,dataset_statistics_source_data_C.csv,panel_title,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_C.csv,measure,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_C.csv,value,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_C.csv,unit,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_C.csv,property,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_C.csv,il_rank,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_C.csv,il_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_C.csv,il_name,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_C.csv,n_labels,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_D.csv,figure,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_D.csv,panel,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_D.csv,panel_title,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_D.csv,measure,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_D.csv,value,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_D.csv,unit,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_D.csv,n_labels,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
