old_canonical_pair_key,il_smiles,chemical_identity_key,identity_status,matched_benchmark_IL_names,identity_error
CCCC[n+]1ccn(C)c1C||CS(=O)(=O)[O-],CCCC[n+]1ccn(C)c1C.CS(=O)(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||O=[N+]([O-])c1cn[n-]c1,CCCC[n+]1ccn(C)c1C.O=[N+]([O-])c1cn[n-]c1,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||N#C[C-](C#N)C#N,CCCC[n+]1ccn(C)c1C.N#C[C-](C#N)C#N,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||CCCC(=O)[O-],CCCC[n+]1ccn(C)c1C.CCCC(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||C[C@H](N)C(=O)[O-],CCCC[n+]1ccn(C)c1C.C[C@H](N)C(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||N#C[B-](C#N)(C#N)C#N,CCCC[n+]1ccn(C)c1C.N#C[B-](C#N)(C#N)C#N,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||CC(O)C(=O)[O-],CCCC[n+]1ccn(C)c1C.CC(O)C(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||JVTAAEKCZFNVCJ-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||CCC(=O)[O-],CCCC[n+]1ccn(C)c1C.CCC(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||CCCCCC(=O)[O-],CCCC[n+]1ccn(C)c1C.CCCCCC(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||CCCCCCCC(=O)[O-],CCCC[n+]1ccn(C)c1C.CCCCCCCC(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[n+]1ccn(C)c1C||C[C@@H](O)[C@H](N)C(=O)[O-],CCCC[n+]1ccn(C)c1C.C[C@@H](O)[C@H](N)C(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,genuinely_unseen_identity,,
CC[NH3+]||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C(C)[NH3+].FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,QUSNBJAOOMFDIB-UHFFFAOYSA-O||NHHWJSXMTZIPES-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[NH3+]||F[B-](F)(F)F,C(C)[NH3+].F[B-](F)(F)F,QUSNBJAOOMFDIB-UHFFFAOYSA-O||ODGCEQLVLXJUCC-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[NH3+]||[Br-],C(C)[NH3+].[Br-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||CPELXLSAUQHCOX-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||O=S(=O)([O-])C(F)(F)F,C(C)[NH3+].O=S(=O)([O-])C(F)(F)F,QUSNBJAOOMFDIB-UHFFFAOYSA-O||ITMCEJHCFYSIIV-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||[Cl-],C(C)[NH3+].[Cl-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||VEXZGXHMUGYJMC-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||N#C[N-]C#N,C(C)[NH3+].N#C[N-]C#N,QUSNBJAOOMFDIB-UHFFFAOYSA-O||UKDLHLAPDXIAID-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[NH3+]||F[P-](F)(F)(F)(F)F,C(C)[NH3+].F[P-](F)(F)(F)(F)F,QUSNBJAOOMFDIB-UHFFFAOYSA-O||LJQLCJWAZJINEB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[NH3+]||N#C[S-],C(C)[NH3+].N#C[S-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||O=C([O-])C(F)(F)F,C(C)[NH3+].O=C([O-])C(F)(F)F,QUSNBJAOOMFDIB-UHFFFAOYSA-O||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||O=S(=O)(F)[N-]S(=O)(=O)F,C(C)[NH3+].O=S(=O)(F)[N-]S(=O)(=O)F,QUSNBJAOOMFDIB-UHFFFAOYSA-O||NVIANCROYQGROD-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[NH3+]||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C(C)[NH3+].FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,QUSNBJAOOMFDIB-UHFFFAOYSA-O||OXDZSRZJFHVGGS-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[NH3+]||COS(=O)(=O)[O-],C(C)[NH3+].COS(=O)(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||JZMJDSHXVKJFKW-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||CCOS(=O)(=O)[O-],C(C)[NH3+].C(C)OS(=O)(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||CS(=O)(=O)[O-],C(C)[NH3+].CS(=O)(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||AFVFQIVMOAPDHO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||O=[N+]([O-])c1cn[n-]c1,C(C)[NH3+].O=[N+]([O-])c1cn[n-]c1,QUSNBJAOOMFDIB-UHFFFAOYSA-O||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[NH3+]||N#C[C-](C#N)C#N,C(C)[NH3+].N#C[C-](C#N)C#N,QUSNBJAOOMFDIB-UHFFFAOYSA-O||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[NH3+]||C[C@H](N)C(=O)[O-],C(C)[NH3+].C[C@H](N)C(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CC[NH3+]||N#C[B-](C#N)(C#N)C#N,C(C)[NH3+].N#C[B-](C#N)(C#N)C#N,QUSNBJAOOMFDIB-UHFFFAOYSA-O||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[NH3+]||NCC(=O)[O-],C(C)[NH3+].NCC(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||DHMQDGOQFOQNFH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C(C)[NH3+].O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,QUSNBJAOOMFDIB-UHFFFAOYSA-O||SLSPYQCCSCAKIB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[NH3+]||CCCCCC(=O)[O-],C(C)[NH3+].CCCCCC(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||CCCCCCCC(=O)[O-],C(C)[NH3+].CCCCCCCC(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[NH3+]||C[C@@H](O)[C@H](N)C(=O)[O-],C(C)[NH3+].C[C@@H](O)[C@H](N)C(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O||AYFVYJQAPQTCCC-GBXIJSLDSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||[Cl-],C(C)[N+]1=CC=CC=C1.[Cl-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||CC(=O)[O-],C(C)[N+]1=CC=CC=C1.CC(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||N#C[S-],C(C)[N+]1=CC=CC=C1.N#C[S-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||O=S(=O)([O-])O,C(C)[N+]1=CC=CC=C1.O=S(=O)([O-])O,OIDIRWZVUWCCCO-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C(C)[N+]1=CC=CC=C1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,OIDIRWZVUWCCCO-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[n+]1ccccc1||O=C[O-],C(C)[N+]1=CC=CC=C1.O=C[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||O=[N+]([O-])[O-],C(C)[N+]1=CC=CC=C1.O=[N+]([O-])[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[n+]1ccccc1||COS(=O)(=O)[O-],C(C)[N+]1=CC=CC=C1.COS(=O)(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||CS(=O)(=O)[O-],C(C)[N+]1=CC=CC=C1.CS(=O)(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||O=[N+]([O-])c1cn[n-]c1,C(C)[N+]1=CC=CC=C1.O=[N+]([O-])c1cn[n-]c1,OIDIRWZVUWCCCO-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[n+]1ccccc1||N#C[C-](C#N)C#N,C(C)[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,OIDIRWZVUWCCCO-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[n+]1ccccc1||CCCC(=O)[O-],C(C)[N+]1=CC=CC=C1.CCCC(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||C[C@H](N)C(=O)[O-],C(C)[N+]1=CC=CC=C1.C[C@H](N)C(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||N#C[B-](C#N)(C#N)C#N,C(C)[N+]1=CC=CC=C1.N#C[B-](C#N)(C#N)C#N,OIDIRWZVUWCCCO-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[n+]1ccccc1||NCC(=O)[O-],C(C)[N+]1=CC=CC=C1.NCC(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C(C)[N+]1=CC=CC=C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,OIDIRWZVUWCCCO-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CC[n+]1ccccc1||CC(O)C(=O)[O-],C(C)[N+]1=CC=CC=C1.CC(O)C(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||JVTAAEKCZFNVCJ-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||CCC(=O)[O-],C(C)[N+]1=CC=CC=C1.CCC(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||CCCCCC(=O)[O-],C(C)[N+]1=CC=CC=C1.CCCCCC(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||CCCCCCCC(=O)[O-],C(C)[N+]1=CC=CC=C1.CCCCCCCC(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CC[n+]1ccccc1||C[C@@H](O)[C@H](N)C(=O)[O-],C(C)[N+]1=CC=CC=C1.C[C@@H](O)[C@H](N)C(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||[Br-],COCC[n+]1ccn(C)c1.[Br-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||N#C[N-]C#N,COCC[n+]1ccn(C)c1.N#C[N-]C#N,BYCVVPOEPZGGGL-UHFFFAOYSA-N||UKDLHLAPDXIAID-UHFFFAOYSA-N,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||CC(=O)[O-],COCC[n+]1ccn(C)c1.CC(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||N#C[S-],COCC[n+]1ccn(C)c1.N#C[S-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||O=C([O-])C(F)(F)F,COCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,BYCVVPOEPZGGGL-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||O=S(=O)(F)[N-]S(=O)(=O)F,COCC[n+]1ccn(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,BYCVVPOEPZGGGL-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||O=S(=O)([O-])O,COCC[n+]1ccn(C)c1.O=S(=O)([O-])O,BYCVVPOEPZGGGL-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,COCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,BYCVVPOEPZGGGL-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||O=C[O-],COCC[n+]1ccn(C)c1.O=C[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||O=[N+]([O-])[O-],COCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||COS(=O)(=O)[O-],COCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||CCOS(=O)(=O)[O-],COCC[n+]1ccn(C)c1.C(C)OS(=O)(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||CS(=O)(=O)[O-],COCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,pseudo_unseen_known_identity,1-(2-methoxyethyl)-3-methyl-1H-imidazol-3-ium methanesulfonate,
COCC[n+]1ccn(C)c1||O=[N+]([O-])c1cn[n-]c1,COCC[n+]1ccn(C)c1.O=[N+]([O-])c1cn[n-]c1,BYCVVPOEPZGGGL-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||N#C[C-](C#N)C#N,COCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,BYCVVPOEPZGGGL-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||CCCC(=O)[O-],COCC[n+]1ccn(C)c1.CCCC(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||N#C[B-](C#N)(C#N)C#N,COCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,BYCVVPOEPZGGGL-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||NCC(=O)[O-],COCC[n+]1ccn(C)c1.NCC(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,COCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,BYCVVPOEPZGGGL-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||CC(O)C(=O)[O-],COCC[n+]1ccn(C)c1.CC(O)C(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||JVTAAEKCZFNVCJ-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||CCC(=O)[O-],COCC[n+]1ccn(C)c1.CCC(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||CCCCCC(=O)[O-],COCC[n+]1ccn(C)c1.CCCCCC(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||FUZZWVXGSFPDMH-UHFFFAOYSA-M,genuinely_unseen_identity,,
COCC[n+]1ccn(C)c1||CCCCCCCC(=O)[O-],COCC[n+]1ccn(C)c1.CCCCCCCC(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N||WWZKQHOCKIZLMA-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[P+](CC)(CCCC)CCCC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,HOMONHWYLOPSLL-UHFFFAOYSA-N||NHHWJSXMTZIPES-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||F[B-](F)(F)F,CCCC[P+](CC)(CCCC)CCCC.F[B-](F)(F)F,HOMONHWYLOPSLL-UHFFFAOYSA-N||ODGCEQLVLXJUCC-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||[Br-],CCCC[P+](CC)(CCCC)CCCC.[Br-],HOMONHWYLOPSLL-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||O=S(=O)([O-])C(F)(F)F,CCCC[P+](CC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)F,HOMONHWYLOPSLL-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||[Cl-],CCCC[P+](CC)(CCCC)CCCC.[Cl-],HOMONHWYLOPSLL-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||N#C[N-]C#N,CCCC[P+](CC)(CCCC)CCCC.N#C[N-]C#N,HOMONHWYLOPSLL-UHFFFAOYSA-N||UKDLHLAPDXIAID-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||F[P-](F)(F)(F)(F)F,CCCC[P+](CC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,HOMONHWYLOPSLL-UHFFFAOYSA-N||LJQLCJWAZJINEB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||N#C[S-],CCCC[P+](CC)(CCCC)CCCC.N#C[S-],HOMONHWYLOPSLL-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||O=C([O-])C(F)(F)F,CCCC[P+](CC)(CCCC)CCCC.O=C([O-])C(F)(F)F,HOMONHWYLOPSLL-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||O=S(=O)(F)[N-]S(=O)(=O)F,CCCC[P+](CC)(CCCC)CCCC.O=S(=O)(F)[N-]S(=O)(=O)F,HOMONHWYLOPSLL-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||O=S(=O)([O-])O,CCCC[P+](CC)(CCCC)CCCC.O=S(=O)([O-])O,HOMONHWYLOPSLL-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[P+](CC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,HOMONHWYLOPSLL-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||O=[N+]([O-])[O-],CCCC[P+](CC)(CCCC)CCCC.O=[N+]([O-])[O-],HOMONHWYLOPSLL-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||COS(=O)(=O)[O-],CCCC[P+](CC)(CCCC)CCCC.COS(=O)(=O)[O-],HOMONHWYLOPSLL-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||CCOS(=O)(=O)[O-],CCCC[P+](CC)(CCCC)CCCC.C(C)OS(=O)(=O)[O-],HOMONHWYLOPSLL-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||CS(=O)(=O)[O-],CCCC[P+](CC)(CCCC)CCCC.CS(=O)(=O)[O-],HOMONHWYLOPSLL-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||O=[N+]([O-])c1cn[n-]c1,CCCC[P+](CC)(CCCC)CCCC.O=[N+]([O-])c1cn[n-]c1,HOMONHWYLOPSLL-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||N#C[C-](C#N)C#N,CCCC[P+](CC)(CCCC)CCCC.N#C[C-](C#N)C#N,HOMONHWYLOPSLL-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||C[C@H](N)C(=O)[O-],CCCC[P+](CC)(CCCC)CCCC.C[C@H](N)C(=O)[O-],HOMONHWYLOPSLL-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||N#C[B-](C#N)(C#N)C#N,CCCC[P+](CC)(CCCC)CCCC.N#C[B-](C#N)(C#N)C#N,HOMONHWYLOPSLL-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,genuinely_unseen_identity,,
CCCC[P+](CC)(CCCC)CCCC||NCC(=O)[O-],CCCC[P+](CC)(CCCC)CCCC.NCC(=O)[O-],HOMONHWYLOPSLL-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,genuinely_unseen_identity,,
